"date","gdp_value","value"
"1957-10-01","474.86400000000003","4.5"
"1957-10-01","474.86400000000003","4.6"
"1957-10-01","474.86400000000003","4.7"
"1958-01-01","441.6","5.8"
"1958-01-01","441.6","5.7"
"1958-01-01","441.6","5.8"
"1958-01-01","454","5.8"
"1958-01-01","454","5.7"
"1958-01-01","454","5.8"
"1958-01-01","454.6","5.8"
"1958-01-01","454.6","5.7"
"1958-01-01","454.6","5.8"
"1958-01-01","454","5.8"
"1958-01-01","454","5.7"
"1958-01-01","454","5.8"
"1958-01-01","453.9","5.8"
"1958-01-01","453.9","5.7"
"1958-01-01","453.9","5.8"
"1958-01-01","468.4","5.8"
"1958-01-01","468.4","5.7"
"1958-01-01","468.4","5.8"
"1958-01-01","468.353","5.8"
"1958-01-01","468.353","5.7"
"1958-01-01","468.353","5.8"
"1958-01-01","467.54","5.8"
"1958-01-01","467.54","5.7"
"1958-01-01","467.54","5.8"
"1958-04-01","445.8","7.4"
"1958-04-01","445.8","7.3"
"1958-04-01","445.8","7.2"
"1958-04-01","458.3","7.4"
"1958-04-01","458.3","7.3"
"1958-04-01","458.3","7.2"
"1958-04-01","458.9","7.4"
"1958-04-01","458.9","7.3"
"1958-04-01","458.9","7.2"
"1958-04-01","458.1","7.4"
"1958-04-01","458.1","7.3"
"1958-04-01","458.1","7.2"
"1958-04-01","458","7.4"
"1958-04-01","458","7.3"
"1958-04-01","458","7.2"
"1958-04-01","472.8","7.4"
"1958-04-01","472.8","7.3"
"1958-04-01","472.8","7.2"
"1958-04-01","472.786","7.4"
"1958-04-01","472.786","7.3"
"1958-04-01","472.786","7.2"
"1958-04-01","471.978","7.4"
"1958-04-01","471.978","7.3"
"1958-04-01","471.978","7.2"
"1958-07-01","459.1","7.5"
"1958-07-01","459.1","7.3"
"1958-07-01","471.8","7.5"
"1958-07-01","471.8","7.3"
"1958-07-01","472.4","7.5"
"1958-07-01","472.4","7.3"
"1958-07-01","471.7","7.5"
"1958-07-01","471.7","7.3"
"1958-07-01","486.7","7.5"
"1958-07-01","486.7","7.3"
"1958-07-01","486.653","7.5"
"1958-07-01","486.653","7.3"
"1958-07-01","485.841","7.5"
"1958-07-01","485.841","7.3"
"1958-10-01","472.3","6.7"
"1958-10-01","472.3","6.8"
"1958-10-01","472.3","6.9"
"1958-10-01","472.3","7.1"
"1958-10-01","485.2","6.7"
"1958-10-01","485.2","6.8"
"1958-10-01","485.2","6.9"
"1958-10-01","485.2","7.1"
"1958-10-01","485.8","6.7"
"1958-10-01","485.8","6.8"
"1958-10-01","485.8","6.9"
"1958-10-01","485.8","7.1"
"1958-10-01","485","6.7"
"1958-10-01","485","6.8"
"1958-10-01","485","6.9"
"1958-10-01","485","7.1"
"1958-10-01","500.4","6.7"
"1958-10-01","500.4","6.8"
"1958-10-01","500.4","6.9"
"1958-10-01","500.4","7.1"
"1958-10-01","500.38","6.7"
"1958-10-01","500.38","6.8"
"1958-10-01","500.38","6.9"
"1958-10-01","500.38","7.1"
"1958-10-01","499.555","6.7"
"1958-10-01","499.555","6.8"
"1958-10-01","499.555","6.9"
"1958-10-01","499.555","7.1"
"1959-01-01","483.5","6"
"1959-01-01","496.3","6"
"1959-01-01","496.1","6"
"1959-01-01","495.4","6"
"1959-01-01","495.5","6"
"1959-01-01","511.1","6"
"1959-01-01","511.06300000000005","6"
"1959-01-01","510.33","6"
"1959-04-01","496.2","5.2"
"1959-04-01","496.2","5.3"
"1959-04-01","496.2","5.2"
"1959-04-01","496.2","5.1"
"1959-04-01","509.3","5.2"
"1959-04-01","509.3","5.3"
"1959-04-01","509.3","5.2"
"1959-04-01","509.3","5.1"
"1959-04-01","509.2","5.2"
"1959-04-01","509.2","5.3"
"1959-04-01","509.2","5.2"
"1959-04-01","509.2","5.1"
"1959-04-01","508.4","5.2"
"1959-04-01","508.4","5.3"
"1959-04-01","508.4","5.2"
"1959-04-01","508.4","5.1"
"1959-04-01","508.5","5.2"
"1959-04-01","508.5","5.3"
"1959-04-01","508.5","5.2"
"1959-04-01","508.5","5.1"
"1959-04-01","524.2","5.2"
"1959-04-01","524.2","5.3"
"1959-04-01","524.2","5.2"
"1959-04-01","524.2","5.1"
"1959-04-01","524.241","5.2"
"1959-04-01","524.241","5.3"
"1959-04-01","524.241","5.2"
"1959-04-01","524.241","5.1"
"1959-04-01","522.653","5.2"
"1959-04-01","522.653","5.3"
"1959-04-01","522.653","5.2"
"1959-04-01","522.653","5.1"
"1959-07-01","496.4","5.1"
"1959-07-01","496.4","5.2"
"1959-07-01","496.4","5.1"
"1959-07-01","496.4","5.2"
"1959-07-01","496.4","5.1"
"1959-07-01","509.6","5.1"
"1959-07-01","509.6","5.2"
"1959-07-01","509.6","5.1"
"1959-07-01","509.6","5.2"
"1959-07-01","509.6","5.1"
"1959-07-01","510.2","5.1"
"1959-07-01","510.2","5.2"
"1959-07-01","510.2","5.1"
"1959-07-01","510.2","5.2"
"1959-07-01","510.2","5.1"
"1959-07-01","509.3","5.1"
"1959-07-01","509.3","5.2"
"1959-07-01","509.3","5.1"
"1959-07-01","509.3","5.2"
"1959-07-01","509.3","5.1"
"1959-07-01","525.2","5.1"
"1959-07-01","525.2","5.2"
"1959-07-01","525.2","5.1"
"1959-07-01","525.2","5.2"
"1959-07-01","525.2","5.1"
"1959-07-01","525.196","5.1"
"1959-07-01","525.196","5.2"
"1959-07-01","525.196","5.1"
"1959-07-01","525.196","5.2"
"1959-07-01","525.196","5.1"
"1959-07-01","525.034","5.1"
"1959-07-01","525.034","5.2"
"1959-07-01","525.034","5.1"
"1959-07-01","525.034","5.2"
"1959-07-01","525.034","5.1"
"1959-10-01","500.5","5.7"
"1959-10-01","500.5","5.6"
"1959-10-01","500.5","5.7"
"1959-10-01","500.5","5.8"
"1959-10-01","500.5","6"
"1959-10-01","513.8","5.7"
"1959-10-01","513.8","5.6"
"1959-10-01","513.8","5.7"
"1959-10-01","513.8","5.8"
"1959-10-01","513.8","6"
"1959-10-01","514.2","5.7"
"1959-10-01","514.2","5.6"
"1959-10-01","514.2","5.7"
"1959-10-01","514.2","5.8"
"1959-10-01","514.2","6"
"1959-10-01","513.2","5.7"
"1959-10-01","513.2","5.6"
"1959-10-01","513.2","5.7"
"1959-10-01","513.2","5.8"
"1959-10-01","513.2","6"
"1959-10-01","529.3","5.7"
"1959-10-01","529.3","5.6"
"1959-10-01","529.3","5.7"
"1959-10-01","529.3","5.8"
"1959-10-01","529.3","6"
"1959-10-01","529.322","5.7"
"1959-10-01","529.322","5.6"
"1959-10-01","529.322","5.7"
"1959-10-01","529.322","5.8"
"1959-10-01","529.322","6"
"1959-10-01","528.6","5.7"
"1959-10-01","528.6","5.6"
"1959-10-01","528.6","5.7"
"1959-10-01","528.6","5.8"
"1959-10-01","528.6","6"
"1960-01-01","514","5.2"
"1960-01-01","514","5.3"
"1960-01-01","514","5.2"
"1960-01-01","527.3","5.2"
"1960-01-01","527.3","5.3"
"1960-01-01","527.3","5.2"
"1960-01-01","527.9","5.2"
"1960-01-01","527.9","5.3"
"1960-01-01","527.9","5.2"
"1960-01-01","526.9","5.2"
"1960-01-01","526.9","5.3"
"1960-01-01","526.9","5.2"
"1960-01-01","527","5.2"
"1960-01-01","527","5.3"
"1960-01-01","527","5.2"
"1960-01-01","543.3","5.2"
"1960-01-01","543.3","5.3"
"1960-01-01","543.3","5.2"
"1960-01-01","543.347","5.2"
"1960-01-01","543.347","5.3"
"1960-01-01","543.347","5.2"
"1960-01-01","542.648","5.2"
"1960-01-01","542.648","5.3"
"1960-01-01","542.648","5.2"
"1960-04-01","512.9","5.2"
"1960-04-01","512.9","5.1"
"1960-04-01","512.9","5"
"1960-04-01","526.1","5.2"
"1960-04-01","526.1","5.1"
"1960-04-01","526.1","5"
"1960-04-01","527.1","5.2"
"1960-04-01","527.1","5.1"
"1960-04-01","527.1","5"
"1960-04-01","526.1","5.2"
"1960-04-01","526.1","5.1"
"1960-04-01","526.1","5"
"1960-04-01","526.2","5.2"
"1960-04-01","526.2","5.1"
"1960-04-01","526.2","5"
"1960-04-01","542.7","5.2"
"1960-04-01","542.7","5.1"
"1960-04-01","542.7","5"
"1960-04-01","542.697","5.2"
"1960-04-01","542.697","5.1"
"1960-04-01","542.697","5"
"1960-04-01","541.08","5.2"
"1960-04-01","541.08","5.1"
"1960-04-01","541.08","5"
"1960-07-01","515.8","5.5"
"1960-07-01","515.8","5.4"
"1960-07-01","515.8","5.5"
"1960-07-01","515.8","5.4"
"1960-07-01","529","5.5"
"1960-07-01","529","5.4"
"1960-07-01","529","5.5"
"1960-07-01","529","5.4"
"1960-07-01","529.9","5.5"
"1960-07-01","529.9","5.4"
"1960-07-01","529.9","5.5"
"1960-07-01","529.9","5.4"
"1960-07-01","528.9","5.5"
"1960-07-01","528.9","5.4"
"1960-07-01","528.9","5.5"
"1960-07-01","528.9","5.4"
"1960-07-01","529","5.5"
"1960-07-01","529","5.4"
"1960-07-01","529","5.5"
"1960-07-01","529","5.4"
"1960-07-01","546","5.5"
"1960-07-01","546","5.4"
"1960-07-01","546","5.5"
"1960-07-01","546","5.4"
"1960-07-01","546.012","5.5"
"1960-07-01","546.012","5.4"
"1960-07-01","546.012","5.5"
"1960-07-01","546.012","5.4"
"1960-07-01","545.604","5.5"
"1960-07-01","545.604","5.4"
"1960-07-01","545.604","5.5"
"1960-07-01","545.604","5.4"
"1960-10-01","510.8","6.1"
"1960-10-01","510.8","6"
"1960-10-01","510.8","6.1"
"1960-10-01","510.8","6.3"
"1960-10-01","510.8","6.4"
"1960-10-01","523.9","6.1"
"1960-10-01","523.9","6"
"1960-10-01","523.9","6.1"
"1960-10-01","523.9","6.3"
"1960-10-01","523.9","6.4"
"1960-10-01","524.6","6.1"
"1960-10-01","524.6","6"
"1960-10-01","524.6","6.1"
"1960-10-01","524.6","6.3"
"1960-10-01","524.6","6.4"
"1960-10-01","523.6","6.1"
"1960-10-01","523.6","6"
"1960-10-01","523.6","6.1"
"1960-10-01","523.6","6.3"
"1960-10-01","523.6","6.4"
"1960-10-01","523.7","6.1"
"1960-10-01","523.7","6"
"1960-10-01","523.7","6.1"
"1960-10-01","523.7","6.3"
"1960-10-01","523.7","6.4"
"1960-10-01","541.1","6.1"
"1960-10-01","541.1","6"
"1960-10-01","541.1","6.1"
"1960-10-01","541.1","6.3"
"1960-10-01","541.1","6.4"
"1960-10-01","541.063","6.1"
"1960-10-01","541.063","6"
"1960-10-01","541.063","6.1"
"1960-10-01","541.063","6.3"
"1960-10-01","541.063","6.4"
"1960-10-01","540.197","6.1"
"1960-10-01","540.197","6"
"1960-10-01","540.197","6.1"
"1960-10-01","540.197","6.3"
"1960-10-01","540.197","6.4"
"1961-01-01","515.1","6.6"
"1961-01-01","515.1","6.7"
"1961-01-01","515.1","6.6"
"1961-01-01","528.1","6.6"
"1961-01-01","528.1","6.7"
"1961-01-01","528.1","6.6"
"1961-01-01","528.9","6.6"
"1961-01-01","528.9","6.7"
"1961-01-01","528.9","6.6"
"1961-01-01","527.9","6.6"
"1961-01-01","527.9","6.7"
"1961-01-01","527.9","6.6"
"1961-01-01","528","6.6"
"1961-01-01","528","6.7"
"1961-01-01","528","6.6"
"1961-01-01","545.9","6.6"
"1961-01-01","545.9","6.7"
"1961-01-01","545.9","6.6"
"1961-01-01","545.9490000000001","6.6"
"1961-01-01","545.9490000000001","6.7"
"1961-01-01","545.9490000000001","6.6"
"1961-01-01","545.018","6.6"
"1961-01-01","545.018","6.7"
"1961-01-01","545.018","6.6"
"1961-04-01","525.9","7"
"1961-04-01","525.9","6.9"
"1961-04-01","525.9","6.8"
"1961-04-01","538.9","7"
"1961-04-01","538.9","6.9"
"1961-04-01","538.9","6.8"
"1961-04-01","539.9","7"
"1961-04-01","539.9","6.9"
"1961-04-01","539.9","6.8"
"1961-04-01","539","7"
"1961-04-01","539","6.9"
"1961-04-01","539","6.8"
"1961-04-01","557.4","7"
"1961-04-01","557.4","6.9"
"1961-04-01","557.4","6.8"
"1961-04-01","557.43","7"
"1961-04-01","557.43","6.9"
"1961-04-01","557.43","6.8"
"1961-04-01","555.545","7"
"1961-04-01","555.545","6.9"
"1961-04-01","555.545","6.8"
"1961-07-01","536.6","7"
"1961-07-01","536.6","6.9"
"1961-07-01","536.6","7"
"1961-07-01","536.6","6.9"
"1961-07-01","549.6","7"
"1961-07-01","549.6","6.9"
"1961-07-01","549.6","7"
"1961-07-01","549.6","6.9"
"1961-07-01","550.3","7"
"1961-07-01","550.3","6.9"
"1961-07-01","550.3","7"
"1961-07-01","550.3","6.9"
"1961-07-01","549.4","7"
"1961-07-01","549.4","6.9"
"1961-07-01","549.4","7"
"1961-07-01","549.4","6.9"
"1961-07-01","549.5","7"
"1961-07-01","549.5","6.9"
"1961-07-01","549.5","7"
"1961-07-01","549.5","6.9"
"1961-07-01","568.2","7"
"1961-07-01","568.2","6.9"
"1961-07-01","568.2","7"
"1961-07-01","568.2","6.9"
"1961-07-01","568.2280000000001","7"
"1961-07-01","568.2280000000001","6.9"
"1961-07-01","568.2280000000001","7"
"1961-07-01","568.2280000000001","6.9"
"1961-07-01","567.664","7"
"1961-07-01","567.664","6.9"
"1961-07-01","567.664","7"
"1961-07-01","567.664","6.9"
"1961-10-01","549.5","6.5"
"1961-10-01","549.5","6.6"
"1961-10-01","549.5","6.4"
"1961-10-01","549.5","6.7"
"1961-10-01","549.5","6.8"
"1961-10-01","562.6","6.5"
"1961-10-01","562.6","6.6"
"1961-10-01","562.6","6.4"
"1961-10-01","562.6","6.7"
"1961-10-01","562.6","6.8"
"1961-10-01","563.4","6.5"
"1961-10-01","563.4","6.6"
"1961-10-01","563.4","6.4"
"1961-10-01","563.4","6.7"
"1961-10-01","563.4","6.8"
"1961-10-01","562.5","6.5"
"1961-10-01","562.5","6.6"
"1961-10-01","562.5","6.4"
"1961-10-01","562.5","6.7"
"1961-10-01","562.5","6.8"
"1961-10-01","562.6","6.5"
"1961-10-01","562.6","6.6"
"1961-10-01","562.6","6.4"
"1961-10-01","562.6","6.7"
"1961-10-01","562.6","6.8"
"1961-10-01","581.6","6.5"
"1961-10-01","581.6","6.6"
"1961-10-01","581.6","6.4"
"1961-10-01","581.6","6.7"
"1961-10-01","581.6","6.8"
"1961-10-01","581.624","6.5"
"1961-10-01","581.624","6.6"
"1961-10-01","581.624","6.4"
"1961-10-01","581.624","6.7"
"1961-10-01","581.624","6.8"
"1961-10-01","580.612","6.5"
"1961-10-01","580.612","6.6"
"1961-10-01","580.612","6.4"
"1961-10-01","580.612","6.7"
"1961-10-01","580.612","6.8"
"1962-01-01","561.9","5.8"
"1962-01-01","575.3","5.8"
"1962-01-01","576.8","5.8"
"1962-01-01","576","5.8"
"1962-01-01","576.1","5.8"
"1962-01-01","595.2","5.8"
"1962-01-01","595.1759999999999","5.8"
"1962-01-01","594.013","5.8"
"1962-04-01","569.4","5.6"
"1962-04-01","569.4","5.5"
"1962-04-01","582.8","5.6"
"1962-04-01","582.8","5.5"
"1962-04-01","583.9","5.6"
"1962-04-01","583.9","5.5"
"1962-04-01","583.2","5.6"
"1962-04-01","583.2","5.5"
"1962-04-01","602.6","5.6"
"1962-04-01","602.6","5.5"
"1962-04-01","602.58","5.6"
"1962-04-01","602.58","5.5"
"1962-04-01","600.366","5.6"
"1962-04-01","600.366","5.5"
"1962-07-01","576.2","5.4"
"1962-07-01","576.2","5.5"
"1962-07-01","576.2","5.4"
"1962-07-01","576.2","5.3"
"1962-07-01","589.9","5.4"
"1962-07-01","589.9","5.5"
"1962-07-01","589.9","5.4"
"1962-07-01","589.9","5.3"
"1962-07-01","591","5.4"
"1962-07-01","591","5.5"
"1962-07-01","591","5.4"
"1962-07-01","591","5.3"
"1962-07-01","590","5.4"
"1962-07-01","590","5.5"
"1962-07-01","590","5.4"
"1962-07-01","590","5.3"
"1962-07-01","609.6","5.4"
"1962-07-01","609.6","5.5"
"1962-07-01","609.6","5.4"
"1962-07-01","609.6","5.3"
"1962-07-01","609.575","5.4"
"1962-07-01","609.575","5.5"
"1962-07-01","609.575","5.4"
"1962-07-01","609.575","5.3"
"1962-07-01","609.0269999999999","5.4"
"1962-07-01","609.0269999999999","5.5"
"1962-07-01","609.0269999999999","5.4"
"1962-07-01","609.0269999999999","5.3"
"1962-10-01","578.9","5.4"
"1962-10-01","578.9","5.3"
"1962-10-01","578.9","5.5"
"1962-10-01","592.9","5.4"
"1962-10-01","592.9","5.3"
"1962-10-01","592.9","5.5"
"1962-10-01","594.4","5.4"
"1962-10-01","594.4","5.3"
"1962-10-01","594.4","5.5"
"1962-10-01","593.3","5.4"
"1962-10-01","593.3","5.3"
"1962-10-01","593.3","5.5"
"1962-10-01","613.1","5.4"
"1962-10-01","613.1","5.3"
"1962-10-01","613.1","5.5"
"1962-10-01","613.132","5.4"
"1962-10-01","613.132","5.3"
"1962-10-01","613.132","5.5"
"1962-10-01","612.28","5.4"
"1962-10-01","612.28","5.3"
"1962-10-01","612.28","5.5"
"1963-01-01","588.1","5.7"
"1963-01-01","588.1","5.8"
"1963-01-01","602.2","5.7"
"1963-01-01","602.2","5.8"
"1963-01-01","603.4","5.7"
"1963-01-01","603.4","5.8"
"1963-01-01","602.4","5.7"
"1963-01-01","602.4","5.8"
"1963-01-01","602.5","5.7"
"1963-01-01","602.5","5.8"
"1963-01-01","622.7","5.7"
"1963-01-01","622.7","5.8"
"1963-01-01","622.679","5.7"
"1963-01-01","622.679","5.8"
"1963-01-01","621.672","5.7"
"1963-01-01","621.672","5.8"
"1963-04-01","596.7","5.7"
"1963-04-01","596.7","5.6"
"1963-04-01","596.7","5.7"
"1963-04-01","610.9","5.7"
"1963-04-01","610.9","5.6"
"1963-04-01","610.9","5.7"
"1963-04-01","612.1","5.7"
"1963-04-01","612.1","5.6"
"1963-04-01","612.1","5.7"
"1963-04-01","611.2","5.7"
"1963-04-01","611.2","5.6"
"1963-04-01","611.2","5.7"
"1963-04-01","631.8","5.7"
"1963-04-01","631.8","5.6"
"1963-04-01","631.8","5.7"
"1963-04-01","631.835","5.7"
"1963-04-01","631.835","5.6"
"1963-04-01","631.835","5.7"
"1963-04-01","629.752","5.7"
"1963-04-01","629.752","5.6"
"1963-04-01","629.752","5.7"
"1963-07-01","609.4","5.6"
"1963-07-01","609.4","5.7"
"1963-07-01","609.4","5.6"
"1963-07-01","623.7","5.6"
"1963-07-01","623.7","5.7"
"1963-07-01","623.7","5.6"
"1963-07-01","624.9","5.6"
"1963-07-01","624.9","5.7"
"1963-07-01","624.9","5.6"
"1963-07-01","623.9","5.6"
"1963-07-01","623.9","5.7"
"1963-07-01","623.9","5.6"
"1963-07-01","645","5.6"
"1963-07-01","645","5.7"
"1963-07-01","645","5.6"
"1963-07-01","644.96","5.6"
"1963-07-01","644.96","5.7"
"1963-07-01","644.96","5.6"
"1963-07-01","644.444","5.6"
"1963-07-01","644.444","5.7"
"1963-07-01","644.444","5.6"
"1963-10-01","618.3","5.5"
"1963-10-01","618.3","5.6"
"1963-10-01","618.3","5.5"
"1963-10-01","632.8","5.5"
"1963-10-01","632.8","5.6"
"1963-10-01","632.8","5.5"
"1963-10-01","634.3","5.5"
"1963-10-01","634.3","5.6"
"1963-10-01","634.3","5.5"
"1963-10-01","633.5","5.5"
"1963-10-01","633.5","5.6"
"1963-10-01","633.5","5.5"
"1963-10-01","654.8","5.5"
"1963-10-01","654.8","5.6"
"1963-10-01","654.8","5.5"
"1963-10-01","654.84","5.5"
"1963-10-01","654.84","5.6"
"1963-10-01","654.84","5.5"
"1963-10-01","653.938","5.5"
"1963-10-01","653.938","5.6"
"1963-10-01","653.938","5.5"
"1964-01-01","634.8","5.6"
"1964-01-01","634.8","5.5"
"1964-01-01","634.8","5.6"
"1964-01-01","634.8","5.5"
"1964-01-01","634.8","5.6"
"1964-01-01","649.4","5.6"
"1964-01-01","649.4","5.5"
"1964-01-01","649.4","5.6"
"1964-01-01","649.4","5.5"
"1964-01-01","649.4","5.6"
"1964-01-01","650.4","5.6"
"1964-01-01","650.4","5.5"
"1964-01-01","650.4","5.6"
"1964-01-01","650.4","5.5"
"1964-01-01","650.4","5.6"
"1964-01-01","649.6","5.6"
"1964-01-01","649.6","5.5"
"1964-01-01","649.6","5.6"
"1964-01-01","649.6","5.5"
"1964-01-01","649.6","5.6"
"1964-01-01","671.2","5.6"
"1964-01-01","671.2","5.5"
"1964-01-01","671.2","5.6"
"1964-01-01","671.2","5.5"
"1964-01-01","671.2","5.6"
"1964-01-01","671.1","5.6"
"1964-01-01","671.1","5.5"
"1964-01-01","671.1","5.6"
"1964-01-01","671.1","5.5"
"1964-01-01","671.1","5.6"
"1964-01-01","671.1489999999999","5.6"
"1964-01-01","671.1489999999999","5.5"
"1964-01-01","671.1489999999999","5.6"
"1964-01-01","671.1489999999999","5.5"
"1964-01-01","671.1489999999999","5.6"
"1964-01-01","669.822","5.6"
"1964-01-01","669.822","5.5"
"1964-01-01","669.822","5.6"
"1964-01-01","669.822","5.5"
"1964-01-01","669.822","5.6"
"1964-04-01","643.6","5.3"
"1964-04-01","643.6","5.4"
"1964-04-01","643.6","5.3"
"1964-04-01","643.6","5.4"
"1964-04-01","658.4","5.3"
"1964-04-01","658.4","5.4"
"1964-04-01","658.4","5.3"
"1964-04-01","658.4","5.4"
"1964-04-01","659.6","5.3"
"1964-04-01","659.6","5.4"
"1964-04-01","659.6","5.3"
"1964-04-01","659.6","5.4"
"1964-04-01","658.8","5.3"
"1964-04-01","658.8","5.4"
"1964-04-01","658.8","5.3"
"1964-04-01","658.8","5.4"
"1964-04-01","658.9","5.3"
"1964-04-01","658.9","5.4"
"1964-04-01","658.9","5.3"
"1964-04-01","658.9","5.4"
"1964-04-01","680.8","5.3"
"1964-04-01","680.8","5.4"
"1964-04-01","680.8","5.3"
"1964-04-01","680.8","5.4"
"1964-04-01","680.757","5.3"
"1964-04-01","680.757","5.4"
"1964-04-01","680.757","5.3"
"1964-04-01","680.757","5.4"
"1964-04-01","678.674","5.3"
"1964-04-01","678.674","5.4"
"1964-04-01","678.674","5.3"
"1964-04-01","678.674","5.4"
"1964-07-01","654.1","4.9"
"1964-07-01","654.1","5"
"1964-07-01","654.1","4.9"
"1964-07-01","669.2","4.9"
"1964-07-01","669.2","5"
"1964-07-01","669.2","4.9"
"1964-07-01","671.2","4.9"
"1964-07-01","671.2","5"
"1964-07-01","671.2","4.9"
"1964-07-01","670.5","4.9"
"1964-07-01","670.5","5"
"1964-07-01","670.5","4.9"
"1964-07-01","692.8","4.9"
"1964-07-01","692.8","5"
"1964-07-01","692.8","4.9"
"1964-07-01","692.807","4.9"
"1964-07-01","692.807","5"
"1964-07-01","692.807","4.9"
"1964-07-01","692.0310000000001","4.9"
"1964-07-01","692.0310000000001","5"
"1964-07-01","692.0310000000001","4.9"
"1964-10-01","659.7","5.1"
"1964-10-01","659.7","5.2"
"1964-10-01","659.7","5.1"
"1964-10-01","659.7","5.2"
"1964-10-01","675.1","5.1"
"1964-10-01","675.1","5.2"
"1964-10-01","675.1","5.1"
"1964-10-01","675.1","5.2"
"1964-10-01","676.3","5.1"
"1964-10-01","676.3","5.2"
"1964-10-01","676.3","5.1"
"1964-10-01","676.3","5.2"
"1964-10-01","675.6","5.1"
"1964-10-01","675.6","5.2"
"1964-10-01","675.6","5.1"
"1964-10-01","675.6","5.2"
"1964-10-01","698.4","5.1"
"1964-10-01","698.4","5.2"
"1964-10-01","698.4","5.1"
"1964-10-01","698.4","5.2"
"1964-10-01","698.424","5.1"
"1964-10-01","698.424","5.2"
"1964-10-01","698.424","5.1"
"1964-10-01","698.424","5.2"
"1964-10-01","697.319","5.1"
"1964-10-01","697.319","5.2"
"1964-10-01","697.319","5.1"
"1964-10-01","697.319","5.2"
"1965-01-01","679.8","4.9"
"1965-01-01","679.8","4.8"
"1965-01-01","695.6","4.9"
"1965-01-01","695.6","4.8"
"1965-01-01","696.5","4.9"
"1965-01-01","696.5","4.8"
"1965-01-01","695.7","4.9"
"1965-01-01","695.7","4.8"
"1965-01-01","719.2","4.9"
"1965-01-01","719.2","4.8"
"1965-01-01","719.248","4.9"
"1965-01-01","719.248","4.8"
"1965-01-01","717.79","4.9"
"1965-01-01","717.79","4.8"
"1965-04-01","691.9","4.8"
"1965-04-01","691.9","4.9"
"1965-04-01","708.2","4.8"
"1965-04-01","708.2","4.9"
"1965-04-01","709","4.8"
"1965-04-01","709","4.9"
"1965-04-01","708.1","4.8"
"1965-04-01","708.1","4.9"
"1965-04-01","732.4","4.8"
"1965-04-01","732.4","4.9"
"1965-04-01","732.3689999999999","4.8"
"1965-04-01","732.3689999999999","4.9"
"1965-04-01","730.191","4.8"
"1965-04-01","730.191","4.9"
"1965-07-01","708.3","4.4"
"1965-07-01","708.3","4.5"
"1965-07-01","725","4.4"
"1965-07-01","725","4.5"
"1965-07-01","726.2","4.4"
"1965-07-01","726.2","4.5"
"1965-07-01","725.2","4.4"
"1965-07-01","725.2","4.5"
"1965-07-01","750.2","4.4"
"1965-07-01","750.2","4.5"
"1965-07-01","750.184","4.4"
"1965-07-01","750.184","4.5"
"1965-07-01","749.323","4.4"
"1965-07-01","749.323","4.5"
"1965-10-01","730.7","4.2"
"1965-10-01","730.7","4.3"
"1965-10-01","747.7","4.2"
"1965-10-01","747.7","4.3"
"1965-10-01","748.7","4.2"
"1965-10-01","748.7","4.3"
"1965-10-01","747.5","4.2"
"1965-10-01","747.5","4.3"
"1965-10-01","773.1","4.2"
"1965-10-01","773.1","4.3"
"1965-10-01","773.1039999999999","4.2"
"1965-10-01","773.1039999999999","4.3"
"1965-10-01","771.857","4.2"
"1965-10-01","771.857","4.3"
"1966-01-01","753.1","4"
"1966-01-01","753.1","3.9"
"1966-01-01","753.1","4"
"1966-01-01","770.5","4"
"1966-01-01","770.5","3.9"
"1966-01-01","770.5","4"
"1966-01-01","772.3","4"
"1966-01-01","772.3","3.9"
"1966-01-01","772.3","4"
"1966-01-01","770.8","4"
"1966-01-01","770.8","3.9"
"1966-01-01","770.8","4"
"1966-01-01","797.3","4"
"1966-01-01","797.3","3.9"
"1966-01-01","797.3","4"
"1966-01-01","797.328","4"
"1966-01-01","797.328","3.9"
"1966-01-01","797.328","4"
"1966-01-01","795.7339999999999","4"
"1966-01-01","795.7339999999999","3.9"
"1966-01-01","795.7339999999999","4"
"1966-04-01","762.2","3.8"
"1966-04-01","762.2","3.7"
"1966-04-01","762.2","3.8"
"1966-04-01","762.2","3.7"
"1966-04-01","780","3.8"
"1966-04-01","780","3.7"
"1966-04-01","780","3.8"
"1966-04-01","780","3.7"
"1966-04-01","781.5","3.8"
"1966-04-01","781.5","3.7"
"1966-04-01","781.5","3.8"
